4.02,49.26,-38.04
4.26,49.32,-38.22
4.44,49.50,-38.64
4.44,49.50,-38.76
4.26,49.32,-38.34
4.38,49.32,-38.22
4.20,49.14,-38.58
4.38,49.14,-38.04
4.62,49.32,-37.80
4.38,49.26,-37.44
4.02,48.90,-37.08
4.02,48.78,-36.84
4.20,49.14,-37.14
4.08,48.96,-37.68
4.08,48.96,-37.68
4.38,48.96,-37.92
4.08,48.78,-38.10
4.08,48.42,-38.70
4.44,48.60,-39.36
4.86,48.60,-39.60
4.86,48.60,-39.24
4.98,49.08,-39.18
4.98,48.90,-39.18
4.68,48.90,-39.42
5.04,48.90,-39.18
5.34,48.90,-38.52
5.16,48.72,-38.34
4.68,48.54,-38.28
4.68,48.36,-38.28
4.68,47.88,-38.28
4.86,48.36,-38.52
5.16,48.30,-38.04
4.80,48.24,-37.68
4.38,48.60,-36.96
4.38,48.54,-36.48
4.08,48.78,-36.90
4.08,48.96,-37.38
4.44,49.44,-37.80
4.44,49.44,-37.56
4.56,49.50,-37.80
4.56,49.68,-38.40
4.56,49.68,-38.64
4.74,49.80,-38.64
4.98,49.80,-38.04
4.98,49.62,-38.04
4.98,49.50,-37.68
5.16,49.50,-37.68
5.10,49.50,-37.50
5.34,49.74,-36.66
5.34,49.38,-36.12
4.74,48.90,-36.12
4.68,48.60,-36.72
4.80,48.60,-37.50
4.98,48.72,-38.22
5.22,48.60,-38.58
4.98,48.60,-38.28
4.50,48.60,-38.10
4.50,48.96,-38.64
4.74,49.44,-38.46
4.74,49.44,-38.04
4.74,49.26,-37.86
4.56,49.26,-38.04
4.56,49.32,-37.92
4.56,49.50,-37.80
4.56,49.50,-37.80
4.08,49.08,-37.50
4.08,48.60,-37.80
4.08,48.24,-38.28
4.44,48.72,-38.46
4.62,48.72,-38.22
4.62,48.90,-37.62
4.26,48.66,-37.20
3.84,48.30,-36.66
3.54,48.42,-36.66
3.54,48.60,-37.26
4.20,49.14,-38.04
4.62,49.32,-38.58
4.62,49.32,-38.28
4.38,49.14,-38.64
4.56,49.50,-38.58
4.56,49.44,-38.64
4.56,49.32,-38.46
4.38,49.32,-39.18
4.38,49.62,-39.54
4.38,49.14,-39.12
4.02,49.14,-38.76
3.84,49.50,-38.34
3.48,49.02,-37.86
3.30,49.14,-37.92
3.66,48.78,-38.76
4.26,48.78,-38.94
4.50,48.78,-39.12
4.08,49.08,-38.40
4.26,49.08,-37.98
3.78,48.72,-37.08
3.72,48.72,-37.62
4.14,48.42,-38.82
4.50,48.90,-39.54
4.50,49.14,-39.60
4.26,48.96,-39.42
4.44,48.96,-39.72
4.26,49.14,-39.60
4.08,49.14,-39.60
3.90,49.20,-39.54
4.08,49.26,-39.18
4.26,49.26,-39.18
4.74,49.44,-39.36
4.68,49.32,-39.00
4.56,49.68,-38.76
4.26,49.44,-38.40
4.44,49.44,-38.82
4.44,49.32,-39.30
4.26,49.62,-39.96
4.56,49.80,-39.96
4.56,49.98,-39.48
4.56,50.40,-39.00
4.38,49.98,-38.40
4.62,49.98,-38.40
4.44,49.98,-38.22
4.38,50.04,-38.22
4.56,50.04,-38.16
4.56,49.80,-38.34
4.56,49.32,-38.34
4.38,49.32,-38.76
4.08,49.44,-38.94
3.54,49.38,-38.94
3.84,49.14,-39.54
4.38,48.90,-39.78
4.80,48.90,-39.84
4.50,48.90,-39.42
4.50,48.96,-39.12
4.56,48.96,-37.86
4.38,48.96,-37.62
4.62,48.60,-37.92
4.80,48.60,-38.04
4.98,48.60,-38.58
4.98,48.60,-38.22
5.22,48.72,-37.92
5.22,48.72,-38.10
5.04,48.54,-38.46
5.46,48.54,-38.10
5.22,48.90,-37.68
4.98,48.90,-36.84
4.98,48.72,-36.30
5.04,48.90,-36.36
4.80,49.08,-36.54
4.38,49.44,-35.46
4.20,49.62,-34.80
3.66,49.50,-34.86
3.90,49.14,-35.10
4.20,48.78,-35.88
4.38,48.96,-36.12
4.26,48.96,-36.30
4.26,49.14,-36.30
4.26,48.78,-36.72
4.14,48.18,-36.54
4.14,48.18,-37.14
3.90,48.54,-37.20
3.90,48.72,-36.84
3.72,48.54,-36.72
3.72,48.36,-36.54
3.54,47.94,-36.18
3.54,47.94,-36.18
3.54,48.12,-36.66
3.84,48.18,-36.36
3.84,48.00,-36.54
3.66,47.94,-37.14
3.66,48.42,-37.44
3.72,48.36,-37.32
3.90,48.72,-37.32
3.90,49.08,-37.38
3.90,49.14,-37.26
4.02,48.96,-37.68
4.38,48.96,-37.80
5.16,49.20,-37.80
5.58,49.20,-37.86
5.52,49.62,-37.50
5.34,49.62,-36.84
5.34,49.62,-36.66
5.34,49.62,-36.48
4.98,49.62,-36.30
4.98,50.28,-36.24
4.14,50.40,-35.10
3.00,50.28,-33.12
2.10,49.44,-32.58
1.62,48.66,-33.00
1.62,48.00,-34.14
2.04,47.76,-35.70
3.18,47.94,-36.72
3.72,47.94,-37.26
4.14,48.42,-37.50
4.50,48.90,-37.68
4.62,49.26,-37.68
4.62,49.44,-37.44
4.80,49.68,-37.32
5.34,50.16,-37.26
5.34,50.64,-37.26
5.16,50.22,-36.72
4.74,50.04,-36.30
4.62,49.68,-36.48
4.56,49.50,-36.30
4.62,49.32,-36.84
4.62,49.32,-37.08
4.56,49.14,-37.08
4.26,48.78,-36.72
4.26,48.78,-36.72
4.08,48.48,-37.02
4.08,48.42,-37.26
4.08,48.60,-37.26
4.02,48.42,-37.20
3.36,48.12,-36.90
3.12,48.12,-37.26
3.36,48.12,-37.86
3.36,48.30,-38.40
3.84,48.42,-38.28
3.84,48.66,-38.28
3.84,48.66,-38.46
3.84,49.20,-38.58
4.08,49.50,-39.12
3.90,49.86,-39.30
3.48,49.86,-39.06
3.66,50.04,-38.76
3.42,49.92,-38.40
3.24,49.68,-38.58
3.48,49.68,-38.58
3.54,49.50,-38.94
4.20,49.50,-38.76
4.38,49.50,-38.22
4.56,49.86,-38.22
4.56,49.50,-38.40
5.46,49.80,-39.72
5.64,49.80,-39.24
5.16,49.92,-39.12
5.34,49.92,-38.76
4.92,49.92,-38.76
5.16,49.92,-39.12
5.16,49.92,-38.76
4.98,50.22,-38.40
4.14,49.98,-37.44
3.96,50.04,-37.56
